match_id,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
501226,1,Chennai Super Kings,Pune Warriors,15,2,MEK Hussey,AC Thomas,MS Dhoni,0,1,1,wides,0,,,
501226,1,Chennai Super Kings,Pune Warriors,15,3,MEK Hussey,AC Thomas,MS Dhoni,1,0,1,,0,,,
501226,1,Chennai Super Kings,Pune Warriors,15,4,MS Dhoni,AC Thomas,MEK Hussey,1,0,1,,0,,,
501226,1,Chennai Super Kings,Pune Warriors,15,5,MEK Hussey,AC Thomas,MS Dhoni,1,0,1,,0,,,
501226,1,Chennai Super Kings,Pune Warriors,15,6,MS Dhoni,AC Thomas,MEK Hussey,1,0,1,,0,,,
501226,1,Chennai Super Kings,Pune Warriors,15,7,MEK Hussey,AC Thomas,MS Dhoni,1,0,1,,0,,,
501226,1,Chennai Super Kings,Pune Warriors,16,1,MEK Hussey,R Sharma,MS Dhoni,1,0,1,,0,,,
501226,1,Chennai Super Kings,Pune Warriors,16,2,MS Dhoni,R Sharma,MEK Hussey,4,0,4,,0,,,
501226,1,Chennai Super Kings,Pune Warriors,16,3,MS Dhoni,R Sharma,MEK Hussey,4,0,4,,0,,,
501226,1,Chennai Super Kings,Pune Warriors,16,4,MS Dhoni,R Sharma,MEK Hussey,0,0,0,,1,MS Dhoni,stumped,RV Uthappa
501226,1,Chennai Super Kings,Pune Warriors,16,5,JA Morkel,R Sharma,MEK Hussey,0,0,0,,0,,,
501226,1,Chennai Super Kings,Pune Warriors,16,6,JA Morkel,R Sharma,MEK Hussey,0,0,0,,0,,,
501226,1,Chennai Super Kings,Pune Warriors,17,1,MEK Hussey,JE Taylor,JA Morkel,4,0,4,,0,,,
501226,1,Chennai Super Kings,Pune Warriors,17,2,MEK Hussey,JE Taylor,JA Morkel,0,0,0,,1,MEK Hussey,caught,MK Pandey
501226,1,Chennai Super Kings,Pune Warriors,17,3,JA Morkel,JE Taylor,S Badrinath,0,0,0,,0,,,
501226,1,Chennai Super Kings,Pune Warriors,17,4,JA Morkel,JE Taylor,S Badrinath,0,1,1,wides,0,,,
501226,1,Chennai Super Kings,Pune Warriors,17,5,JA Morkel,JE Taylor,S Badrinath,0,0,0,,1,JA Morkel,caught,JD Ryder
501226,1,Chennai Super Kings,Pune Warriors,17,6,S Badrinath,JE Taylor,S Anirudha,1,0,1,,0,,,
501226,1,Chennai Super Kings,Pune Warriors,17,7,S Anirudha,JE Taylor,S Badrinath,2,0,2,,0,,,
501226,1,Chennai Super Kings,Pune Warriors,18,1,S Badrinath,AC Thomas,S Anirudha,1,0,1,,0,,,
501226,1,Chennai Super Kings,Pune Warriors,18,2,S Anirudha,AC Thomas,S Badrinath,0,0,0,,0,,,
501226,1,Chennai Super Kings,Pune Warriors,18,3,S Anirudha,AC Thomas,S Badrinath,1,0,1,,0,,,
501226,1,Chennai Super Kings,Pune Warriors,18,4,S Badrinath,AC Thomas,S Anirudha,1,0,1,,0,,,
501226,1,Chennai Super Kings,Pune Warriors,18,5,S Anirudha,AC Thomas,S Badrinath,2,0,2,,0,,,
501226,1,Chennai Super Kings,Pune Warriors,18,6,S Anirudha,AC Thomas,S Badrinath,2,0,2,,0,,,
501226,1,Chennai Super Kings,Pune Warriors,19,1,S Badrinath,JE Taylor,S Anirudha,0,0,0,,0,,,
501226,1,Chennai Super Kings,Pune Warriors,19,2,S Badrinath,JE Taylor,S Anirudha,6,0,6,,0,,,
501226,1,Chennai Super Kings,Pune Warriors,19,3,S Badrinath,JE Taylor,S Anirudha,1,0,1,,0,,,
501226,1,Chennai Super Kings,Pune Warriors,19,4,S Anirudha,JE Taylor,S Badrinath,0,1,1,byes,0,,,
501226,1,Chennai Super Kings,Pune Warriors,19,5,S Badrinath,JE Taylor,S Anirudha,1,0,1,,0,,,
501226,1,Chennai Super Kings,Pune Warriors,19,6,S Anirudha,JE Taylor,S Badrinath,0,0,0,,1,S Anirudha,caught,RV Uthappa
501226,2,Pune Warriors,Chennai Super Kings,0,1,JD Ryder,JA Morkel,MD Mishra,0,1,1,legbyes,0,,,
501226,2,Pune Warriors,Chennai Super Kings,0,2,MD Mishra,JA Morkel,JD Ryder,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,0,3,MD Mishra,JA Morkel,JD Ryder,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,0,4,MD Mishra,JA Morkel,JD Ryder,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,0,5,MD Mishra,JA Morkel,JD Ryder,2,0,2,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,0,6,MD Mishra,JA Morkel,JD Ryder,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,1,1,JD Ryder,DE Bollinger,MD Mishra,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,1,2,MD Mishra,DE Bollinger,JD Ryder,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,1,3,JD Ryder,DE Bollinger,MD Mishra,4,0,4,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,1,4,JD Ryder,DE Bollinger,MD Mishra,2,0,2,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,1,5,JD Ryder,DE Bollinger,MD Mishra,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,1,6,JD Ryder,DE Bollinger,MD Mishra,0,1,1,legbyes,0,,,
501226,2,Pune Warriors,Chennai Super Kings,2,1,JD Ryder,JA Morkel,MD Mishra,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,2,2,MD Mishra,JA Morkel,JD Ryder,2,0,2,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,2,3,MD Mishra,JA Morkel,JD Ryder,4,0,4,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,2,4,MD Mishra,JA Morkel,JD Ryder,0,0,0,,1,MD Mishra,bowled,
501226,2,Pune Warriors,Chennai Super Kings,2,5,MK Pandey,JA Morkel,JD Ryder,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,2,6,MK Pandey,JA Morkel,JD Ryder,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,3,1,JD Ryder,R Ashwin,MK Pandey,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,3,2,JD Ryder,R Ashwin,MK Pandey,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,3,3,MK Pandey,R Ashwin,JD Ryder,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,3,4,MK Pandey,R Ashwin,JD Ryder,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,3,5,JD Ryder,R Ashwin,MK Pandey,6,0,6,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,3,6,JD Ryder,R Ashwin,MK Pandey,0,0,0,,1,JD Ryder,bowled,
501226,2,Pune Warriors,Chennai Super Kings,4,1,MK Pandey,JA Morkel,RV Uthappa,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,4,2,RV Uthappa,JA Morkel,MK Pandey,0,2,2,noballs,0,,,
501226,2,Pune Warriors,Chennai Super Kings,4,3,MK Pandey,JA Morkel,RV Uthappa,2,0,2,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,4,4,MK Pandey,JA Morkel,RV Uthappa,4,0,4,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,4,5,MK Pandey,JA Morkel,RV Uthappa,4,0,4,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,4,6,MK Pandey,JA Morkel,RV Uthappa,0,0,0,,1,MK Pandey,bowled,
501226,2,Pune Warriors,Chennai Super Kings,4,7,Yuvraj Singh,JA Morkel,RV Uthappa,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,5,1,RV Uthappa,R Ashwin,Yuvraj Singh,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,5,2,RV Uthappa,R Ashwin,Yuvraj Singh,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,5,3,RV Uthappa,R Ashwin,Yuvraj Singh,0,0,0,,1,RV Uthappa,bowled,
501226,2,Pune Warriors,Chennai Super Kings,5,4,M Manhas,R Ashwin,Yuvraj Singh,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,5,5,M Manhas,R Ashwin,Yuvraj Singh,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,5,6,M Manhas,R Ashwin,Yuvraj Singh,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,6,1,Yuvraj Singh,S Randiv,M Manhas,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,6,2,M Manhas,S Randiv,Yuvraj Singh,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,6,3,Yuvraj Singh,S Randiv,M Manhas,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,6,4,Yuvraj Singh,S Randiv,M Manhas,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,6,5,M Manhas,S Randiv,Yuvraj Singh,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,6,6,M Manhas,S Randiv,Yuvraj Singh,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,7,1,Yuvraj Singh,SK Raina,M Manhas,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,7,2,M Manhas,SK Raina,Yuvraj Singh,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,7,3,M Manhas,SK Raina,Yuvraj Singh,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,7,4,Yuvraj Singh,SK Raina,M Manhas,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,7,5,M Manhas,SK Raina,Yuvraj Singh,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,7,6,Yuvraj Singh,SK Raina,M Manhas,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,8,1,Yuvraj Singh,S Randiv,M Manhas,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,8,2,Yuvraj Singh,S Randiv,M Manhas,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,8,3,M Manhas,S Randiv,Yuvraj Singh,2,0,2,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,8,4,M Manhas,S Randiv,Yuvraj Singh,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,8,5,Yuvraj Singh,S Randiv,M Manhas,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,8,6,Yuvraj Singh,S Randiv,M Manhas,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,9,1,M Manhas,SK Raina,Yuvraj Singh,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,9,2,Yuvraj Singh,SK Raina,M Manhas,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,9,3,Yuvraj Singh,SK Raina,M Manhas,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,9,4,Yuvraj Singh,SK Raina,M Manhas,4,0,4,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,9,5,Yuvraj Singh,SK Raina,M Manhas,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,9,6,M Manhas,SK Raina,Yuvraj Singh,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,10,1,Yuvraj Singh,S Randiv,M Manhas,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,10,2,Yuvraj Singh,S Randiv,M Manhas,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,10,3,Yuvraj Singh,S Randiv,M Manhas,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,10,4,M Manhas,S Randiv,Yuvraj Singh,6,0,6,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,10,5,M Manhas,S Randiv,Yuvraj Singh,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,10,6,M Manhas,S Randiv,Yuvraj Singh,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,11,1,M Manhas,R Ashwin,Yuvraj Singh,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,11,2,Yuvraj Singh,R Ashwin,M Manhas,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,11,3,M Manhas,R Ashwin,Yuvraj Singh,2,0,2,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,11,4,M Manhas,R Ashwin,Yuvraj Singh,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,11,5,Yuvraj Singh,R Ashwin,M Manhas,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,11,6,M Manhas,R Ashwin,Yuvraj Singh,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,12,1,M Manhas,DE Bollinger,Yuvraj Singh,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,12,2,M Manhas,DE Bollinger,Yuvraj Singh,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,12,3,Yuvraj Singh,DE Bollinger,M Manhas,2,0,2,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,12,4,Yuvraj Singh,DE Bollinger,M Manhas,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,12,5,M Manhas,DE Bollinger,Yuvraj Singh,0,1,1,wides,0,,,
501226,2,Pune Warriors,Chennai Super Kings,12,6,M Manhas,DE Bollinger,Yuvraj Singh,0,0,0,,1,M Manhas,caught,MS Dhoni
501226,2,Pune Warriors,Chennai Super Kings,12,7,NL McCullum,DE Bollinger,Yuvraj Singh,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,13,1,Yuvraj Singh,SB Jakati,NL McCullum,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,13,2,NL McCullum,SB Jakati,Yuvraj Singh,3,0,3,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,13,3,Yuvraj Singh,SB Jakati,NL McCullum,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,13,4,Yuvraj Singh,SB Jakati,NL McCullum,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,13,5,NL McCullum,SB Jakati,Yuvraj Singh,2,0,2,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,13,6,NL McCullum,SB Jakati,Yuvraj Singh,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,14,1,Yuvraj Singh,S Randiv,NL McCullum,4,0,4,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,14,2,Yuvraj Singh,S Randiv,NL McCullum,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,14,3,Yuvraj Singh,S Randiv,NL McCullum,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,14,4,NL McCullum,S Randiv,Yuvraj Singh,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,14,5,Yuvraj Singh,S Randiv,NL McCullum,2,0,2,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,14,6,Yuvraj Singh,S Randiv,NL McCullum,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,15,1,NL McCullum,SB Jakati,Yuvraj Singh,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,15,2,Yuvraj Singh,SB Jakati,NL McCullum,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,15,3,Yuvraj Singh,SB Jakati,NL McCullum,2,0,2,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,15,4,Yuvraj Singh,SB Jakati,NL McCullum,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,15,5,NL McCullum,SB Jakati,Yuvraj Singh,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,15,6,Yuvraj Singh,SB Jakati,NL McCullum,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,16,1,NL McCullum,R Ashwin,Yuvraj Singh,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,16,2,Yuvraj Singh,R Ashwin,NL McCullum,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,16,3,Yuvraj Singh,R Ashwin,NL McCullum,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,16,4,Yuvraj Singh,R Ashwin,NL McCullum,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,16,5,NL McCullum,R Ashwin,Yuvraj Singh,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,16,6,NL McCullum,R Ashwin,Yuvraj Singh,2,0,2,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,17,1,Yuvraj Singh,DE Bollinger,NL McCullum,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,17,2,Yuvraj Singh,DE Bollinger,NL McCullum,0,0,0,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,17,3,Yuvraj Singh,DE Bollinger,NL McCullum,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,17,4,NL McCullum,DE Bollinger,Yuvraj Singh,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,17,5,Yuvraj Singh,DE Bollinger,NL McCullum,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,17,6,NL McCullum,DE Bollinger,Yuvraj Singh,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,18,1,NL McCullum,JA Morkel,Yuvraj Singh,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,18,2,Yuvraj Singh,JA Morkel,NL McCullum,2,0,2,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,18,3,Yuvraj Singh,JA Morkel,NL McCullum,0,0,0,,1,Yuvraj Singh,caught,SB Jakati
501226,2,Pune Warriors,Chennai Super Kings,18,4,R Sharma,JA Morkel,NL McCullum,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,18,5,NL McCullum,JA Morkel,R Sharma,0,0,0,,1,R Sharma,run out,MS Dhoni
501226,2,Pune Warriors,Chennai Super Kings,18,6,JE Taylor,JA Morkel,NL McCullum,0,1,1,wides,0,,,
501226,2,Pune Warriors,Chennai Super Kings,18,7,JE Taylor,JA Morkel,NL McCullum,2,0,2,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,19,1,NL McCullum,DE Bollinger,JE Taylor,1,0,1,,1,JE Taylor,run out,A Mukund
501226,2,Pune Warriors,Chennai Super Kings,19,2,NL McCullum,DE Bollinger,M Kartik,0,0,0,,1,NL McCullum,caught,SB Jakati
501226,2,Pune Warriors,Chennai Super Kings,19,3,M Kartik,DE Bollinger,AC Thomas,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,19,4,AC Thomas,DE Bollinger,M Kartik,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,19,5,M Kartik,DE Bollinger,AC Thomas,0,1,1,legbyes,0,,,
501226,2,Pune Warriors,Chennai Super Kings,19,6,AC Thomas,DE Bollinger,M Kartik,0,0,0,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,0,1,DA Warner,Z Khan,V Sehwag,0,0,0,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,0,2,DA Warner,Z Khan,V Sehwag,0,1,1,legbyes,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,0,3,V Sehwag,Z Khan,DA Warner,4,0,4,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,0,4,V Sehwag,Z Khan,DA Warner,0,0,0,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,0,5,V Sehwag,Z Khan,DA Warner,1,0,1,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,0,6,DA Warner,Z Khan,V Sehwag,0,0,0,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,1,1,V Sehwag,S Aravind,DA Warner,2,0,2,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,1,2,V Sehwag,S Aravind,DA Warner,2,0,2,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,1,3,V Sehwag,S Aravind,DA Warner,4,0,4,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,1,4,V Sehwag,S Aravind,DA Warner,2,0,2,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,1,5,V Sehwag,S Aravind,DA Warner,0,0,0,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,1,6,V Sehwag,S Aravind,DA Warner,0,0,0,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,2,1,DA Warner,Z Khan,V Sehwag,0,1,1,wides,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,2,2,DA Warner,Z Khan,V Sehwag,1,0,1,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,2,3,V Sehwag,Z Khan,DA Warner,4,0,4,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,2,4,V Sehwag,Z Khan,DA Warner,0,0,0,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,2,5,V Sehwag,Z Khan,DA Warner,0,0,0,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,2,6,V Sehwag,Z Khan,DA Warner,1,0,1,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,2,7,DA Warner,Z Khan,V Sehwag,1,0,1,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,3,1,DA Warner,S Aravind,V Sehwag,0,0,0,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,3,2,DA Warner,S Aravind,V Sehwag,1,0,1,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,3,3,V Sehwag,S Aravind,DA Warner,2,0,2,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,3,4,V Sehwag,S Aravind,DA Warner,1,0,1,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,3,5,DA Warner,S Aravind,V Sehwag,0,0,0,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,3,6,DA Warner,S Aravind,V Sehwag,0,1,1,legbyes,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,4,1,DA Warner,Z Khan,V Sehwag,4,0,4,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,4,2,DA Warner,Z Khan,V Sehwag,0,0,0,,1,DA Warner,bowled,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,4,3,JR Hopes,Z Khan,V Sehwag,0,0,0,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,4,4,JR Hopes,Z Khan,V Sehwag,0,0,0,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,4,5,JR Hopes,Z Khan,V Sehwag,1,0,1,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,4,6,V Sehwag,Z Khan,JR Hopes,0,0,0,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,5,1,JR Hopes,S Aravind,V Sehwag,0,0,0,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,5,2,JR Hopes,S Aravind,V Sehwag,0,0,0,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,5,3,JR Hopes,S Aravind,V Sehwag,4,0,4,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,5,4,JR Hopes,S Aravind,V Sehwag,2,0,2,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,5,5,JR Hopes,S Aravind,V Sehwag,1,0,1,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,5,6,V Sehwag,S Aravind,JR Hopes,1,0,1,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,6,1,V Sehwag,DL Vettori,JR Hopes,1,0,1,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,6,2,JR Hopes,DL Vettori,V Sehwag,0,0,0,,1,V Sehwag,run out,A Mithun
501227,1,Delhi Daredevils,Royal Challengers Bangalore,6,3,MS Wade,DL Vettori,JR Hopes,1,0,1,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,6,4,JR Hopes,DL Vettori,MS Wade,1,0,1,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,6,5,MS Wade,DL Vettori,JR Hopes,0,0,0,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,6,6,MS Wade,DL Vettori,JR Hopes,1,0,1,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,7,1,MS Wade,CH Gayle,JR Hopes,1,0,1,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,7,2,JR Hopes,CH Gayle,MS Wade,4,0,4,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,7,3,JR Hopes,CH Gayle,MS Wade,4,0,4,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,7,4,JR Hopes,CH Gayle,MS Wade,0,0,0,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,7,5,JR Hopes,CH Gayle,MS Wade,2,0,2,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,7,6,JR Hopes,CH Gayle,MS Wade,0,0,0,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,8,1,MS Wade,DL Vettori,JR Hopes,1,0,1,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,8,2,JR Hopes,DL Vettori,MS Wade,0,0,0,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,8,3,JR Hopes,DL Vettori,MS Wade,1,0,1,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,8,4,MS Wade,DL Vettori,JR Hopes,1,0,1,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,8,5,JR Hopes,DL Vettori,MS Wade,4,0,4,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,8,6,JR Hopes,DL Vettori,MS Wade,0,0,0,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,9,1,MS Wade,A Mithun,JR Hopes,2,0,2,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,9,2,MS Wade,A Mithun,JR Hopes,1,0,1,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,9,3,JR Hopes,A Mithun,MS Wade,1,0,1,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,9,4,MS Wade,A Mithun,JR Hopes,0,0,0,,1,MS Wade,bowled,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,9,5,Y Venugopal Rao,A Mithun,JR Hopes,0,0,0,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,9,6,Y Venugopal Rao,A Mithun,JR Hopes,1,0,1,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,10,1,Y Venugopal Rao,J Syed Mohammad,JR Hopes,1,0,1,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,10,2,JR Hopes,J Syed Mohammad,Y Venugopal Rao,0,0,0,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,10,3,JR Hopes,J Syed Mohammad,Y Venugopal Rao,1,0,1,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,10,4,Y Venugopal Rao,J Syed Mohammad,JR Hopes,1,0,1,,0,,,
